"date","file_tag","sample","nuc_id","nuc","transition_id","median_intensity","cv"
"20181218","sample3","sample36","nuc16","UDP","t12",8586,"7.8%"
"20181218","sample3","sample36","nuc17","dADP","t1",272,"32.6%"
"20181218","sample3","sample36","nuc17","dADP","t2",105,"61.6%"
"20181218","sample3","sample36","nuc17","dADP","t12",378,"31.1%"
"20181218","sample3","sample36","nuc18","ADP","t1",38440,"5.2%"
"20181218","sample3","sample36","nuc18","ADP","t2",30367,"5.9%"
"20181218","sample3","sample36","nuc18","ADP","t12",68893,"5.3%"
"20181218","sample3","sample36","nuc19","dGDP","t1",30048,"5.7%"
"20181218","sample3","sample36","nuc19","dGDP","t2",450,"23.5%"
"20181218","sample3","sample36","nuc19","dGDP","t12",30476,"5.7%"
"20181218","sample3","sample36","nuc20","GDP","t1",4492,"8.8%"
"20181218","sample3","sample36","nuc20","GDP","t2",6466,"9.1%"
"20181218","sample3","sample36","nuc20","GDP","t12",10890,"7.7%"
"20181218","sample3","sample36","nuc21","dCTP","t1",118,"52.9%"
"20181218","sample3","sample36","nuc21","dCTP","t2",52,"109.2%"
"20181218","sample3","sample36","nuc21","dCTP","t12",164,"52.9%"
"20181218","sample3","sample36","nuc22","dTTP","t1",531,"19.2%"
"20181218","sample3","sample36","nuc22","dTTP","t2",73,"73.4%"
"20181218","sample3","sample36","nuc22","dTTP","t12",586,"20%"
"20181218","sample3","sample36","nuc23","CTP","t1",3097,"10.3%"
"20181218","sample3","sample36","nuc23","CTP","t2",2690,"12.5%"
"20181218","sample3","sample36","nuc23","CTP","t12",5807,"8.5%"
"20181218","sample3","sample36","nuc24","UTP","t1",9174,"6%"
"20181218","sample3","sample36","nuc24","UTP","t2",2823,"10.8%"
"20181218","sample3","sample36","nuc24","UTP","t12",11914,"5.5%"
"20181218","sample3","sample36","nuc25","dATP","t1",402,"26.3%"
"20181218","sample3","sample36","nuc25","dATP","t2",75,"65.9%"
"20181218","sample3","sample36","nuc25","dATP","t12",482,"19.8%"
"20181218","sample3","sample36","nuc26","ATP","t1",56412,"3.6%"
"20181218","sample3","sample36","nuc26","ATP","t2",55077,"3.6%"
"20181218","sample3","sample36","nuc26","ATP","t12",111131,"2.9%"
"20181218","sample3","sample36","nuc27","dGTP","t1",48127,"3.4%"
"20181218","sample3","sample36","nuc27","dGTP","t2",3537,"10.8%"
"20181218","sample3","sample36","nuc27","dGTP","t12",51633,"3.5%"
"20181218","sample3","sample36","nuc28","GTP","t1",371,"33%"
"20181218","sample3","sample36","nuc28","GTP","t2",133,"61.5%"
"20181218","sample3","sample36","nuc28","GTP","t12",524,"26.8%"
"20181218","sample3","sample36","nuc29","UDP-Glc","t1",228,"38.2%"
"20181218","sample3","sample36","nuc29","UDP-Glc","t2",4142,"9.8%"
"20181218","sample3","sample36","nuc29","UDP-Glc","t12",4359,"9.3%"
"20181218","sample3","sample36","nuc30","GDP-Man","t1",81,"74.7%"
"20181218","sample3","sample36","nuc30","GDP-Man","t2",73,"73%"
"20181218","sample3","sample36","nuc30","GDP-Man","t12",163,"51.1%"
"20181218","sample3","sample36","nuc31","UDP-GNAc","t1",1118,"19.4%"
"20181218","sample3","sample36","nuc31","UDP-GNAc","t2",2218,"11.7%"
"20181218","sample3","sample36","nuc31","UDP-GNAc","t12",3342,"11%"
"20181218","sample3","sample36","nuc32","NAD+","t1",290,"35.4%"
"20181218","sample3","sample36","nuc32","NAD+","t2",2928,"10.2%"
"20181218","sample3","sample36","nuc32","NAD+","t12",3219,"9.6%"
"20181218","sample3","sample36","nuc33","NADH","t1",696,"23.7%"
"20181218","sample3","sample36","nuc33","NADH","t2",731,"23.8%"
"20181218","sample3","sample36","nuc33","NADH","t12",1372,"19.2%"
"20181218","sample3","sample36","nuc34","NADP+","t1",243,"34.6%"
"20181218","sample3","sample36","nuc34","NADP+","t2",1703,"12.9%"
"20181218","sample3","sample36","nuc34","NADP+","t12",1962,"12.4%"
"20181218","sample3","sample36","nuc35","NADPH","t1",130,"62.2%"
"20181218","sample3","sample36","nuc35","NADPH","t2",101,"62.5%"
"20181218","sample3","sample36","nuc35","NADPH","t12",257,"41.1%"
"20181218","sample3","sample36","nuc36","AcCoA","t1",1728,"14.5%"
"20181218","sample3","sample36","nuc36","AcCoA","t2",1123,"21.8%"
"20181218","sample3","sample36","nuc36","AcCoA","t12",2890,"12.3%"
"20181218","sample3","sample36","nuc01","dCMP","t1",154,"35%"
"20181218","sample3","sample36","nuc01","dCMP","t2",24,"145.9%"
"20181218","sample3","sample36","nuc01","dCMP","t12",191,"32.6%"
"20181218","sample3","sample36","nuc02","dUMP","t1",179,"44.9%"
"20181218","sample3","sample36","nuc02","dUMP","t2",80,"65.9%"
"20181218","sample3","sample36","nuc02","dUMP","t12",273,"31.3%"
"20181218","sample3","sample36","nuc03","dTMP","t1",82,"53%"
"20181218","sample3","sample36","nuc03","dTMP","t2",778,"22.4%"
"20181218","sample3","sample36","nuc03","dTMP","t12",904,"19.9%"
"20181218","sample3","sample36","nuc04","CMP","t1",528,"23.6%"
"20181218","sample3","sample36","nuc04","CMP","t2",398,"24.8%"
"20181218","sample3","sample36","nuc04","CMP","t12",946,"15.3%"
"20181218","sample3","sample36","nuc05","UMP","t1",1419,"14.9%"
"20181218","sample3","sample36","nuc05","UMP","t2",1110,"16.1%"
"20181218","sample3","sample36","nuc05","UMP","t12",2550,"11.1%"
"20181218","sample3","sample36","nuc06","cAMP","t1",88,"55.1%"
"20181218","sample3","sample36","nuc06","cAMP","t2",695,"19.6%"
"20181218","sample3","sample36","nuc06","cAMP","t12",785,"18.9%"
"20181218","sample3","sample36","nuc07","dAMP","t1",166,"36.3%"
"20181218","sample3","sample36","nuc07","dAMP","t2",8,"249.2%"
"20181218","sample3","sample36","nuc07","dAMP","t12",188,"33.3%"
"20181218","sample3","sample36","nuc08","AMP","t1",520,"22.7%"
"20181218","sample3","sample36","nuc08","AMP","t2",2421,"14.7%"
"20181218","sample3","sample36","nuc08","AMP","t12",3013,"13.3%"
"20181218","sample3","sample36","nuc09","dGMP","t1",5509,"8.2%"
"20181218","sample3","sample36","nuc09","dGMP","t2",74,"63.9%"
"20181218","sample3","sample36","nuc09","dGMP","t12",5664,"7.8%"
"20181218","sample3","sample36","nuc10","IMP","t1",575,"20.8%"
"20181218","sample3","sample36","nuc10","IMP","t2",270,"35.7%"
"20181218","sample3","sample36","nuc10","IMP","t12",840,"20.5%"
"20181218","sample3","sample36","nuc11","GMP","t1",154,"44.4%"
"20181218","sample3","sample36","nuc11","GMP","t2",178,"43.5%"
"20181218","sample3","sample36","nuc11","GMP","t12",327,"34.4%"
"20181218","sample3","sample36","nuc12","dCDP","t1",138,"49%"
"20181218","sample3","sample36","nuc12","dCDP","t2",77,"60.2%"
"20181218","sample3","sample36","nuc12","dCDP","t12",205,"42.7%"
"20181218","sample3","sample36","nuc13","dUDP","t1",71,"72%"
"20181218","sample3","sample36","nuc13","dUDP","t2",69,"67.6%"
"20181218","sample3","sample36","nuc13","dUDP","t12",146,"53.1%"
"20181218","sample3","sample36","nuc14","dTDP","t1",672,"21.5%"
"20181218","sample3","sample36","nuc14","dTDP","t2",232,"43.9%"
"20181218","sample3","sample36","nuc14","dTDP","t12",923,"21.3%"
"20181218","sample3","sample36","nuc15","CDP","t1",2093,"12.9%"
"20181218","sample3","sample36","nuc15","CDP","t2",547,"28.6%"
"20181218","sample3","sample36","nuc15","CDP","t12",2710,"12.2%"
"20181218","sample3","sample36","nuc16","UDP","t1",6754,"11.7%"
"20181218","sample3","sample36","nuc16","UDP","t2",2529,"12.6%"
"20181218","sample3","sample36","nuc16","UDP","t12",9595,"9.7%"
"20181218","sample3","sample36","nuc17","dADP","t1",307,"31.9%"
"20181218","sample3","sample36","nuc17","dADP","t2",108,"60.2%"
"20181218","sample3","sample36","nuc17","dADP","t12",449,"26.5%"
"20181218","sample3","sample36","nuc18","ADP","t1",43055,"7.9%"
"20181218","sample3","sample36","nuc18","ADP","t2",33955,"7.4%"
"20181218","sample3","sample36","nuc18","ADP","t12",77308,"7.2%"
"20181218","sample3","sample36","nuc19","dGDP","t1",33988,"7.1%"
"20181218","sample3","sample36","nuc19","dGDP","t2",497,"24.6%"
"20181218","sample3","sample36","nuc19","dGDP","t12",34608,"7.1%"
"20181218","sample3","sample36","nuc20","GDP","t1",5030,"8.9%"
"20181218","sample3","sample36","nuc20","GDP","t2",7374,"10.9%"
"20181218","sample3","sample36","nuc20","GDP","t12",12533,"8.7%"
"20181218","sample3","sample36","nuc21","dCTP","t1",128,"44.9%"
"20181218","sample3","sample36","nuc21","dCTP","t2",50,"88.4%"
"20181218","sample3","sample36","nuc21","dCTP","t12",180,"42.5%"
"20181218","sample3","sample36","nuc22","dTTP","t1",580,"23.5%"
"20181218","sample3","sample36","nuc22","dTTP","t2",71,"68.3%"
"20181218","sample3","sample36","nuc22","dTTP","t12",654,"23.9%"
"20181218","sample3","sample36","nuc23","CTP","t1",3501,"13.6%"
"20181218","sample3","sample36","nuc23","CTP","t2",3087,"12.8%"
"20181218","sample3","sample36","nuc23","CTP","t12",6587,"11.3%"
"20181218","sample3","sample36","nuc24","UTP","t1",10418,"10.2%"
"20181218","sample3","sample36","nuc24","UTP","t2",3133,"9.5%"
"20181218","sample3","sample36","nuc24","UTP","t12",13640,"8.9%"
"20181218","sample3","sample36","nuc25","dATP","t1",413,"27%"
"20181218","sample3","sample36","nuc25","dATP","t2",100,"64.9%"
"20181218","sample3","sample36","nuc25","dATP","t12",529,"24.7%"
"20181218","sample3","sample36","nuc26","ATP","t1",60821,"9.2%"
"20181218","sample3","sample36","nuc26","ATP","t2",61587,"7.8%"
"20181218","sample3","sample36","nuc26","ATP","t12",120598,"8.4%"
"20181218","sample3","sample36","nuc27","dGTP","t1",53150,"7.5%"
"20181218","sample3","sample36","nuc27","dGTP","t2",3917,"13.1%"
"20181218","sample3","sample36","nuc27","dGTP","t12",56948,"7.7%"
"20181218","sample3","sample36","nuc28","GTP","t1",398,"34.2%"
"20181218","sample3","sample36","nuc28","GTP","t2",111,"68%"
"20181218","sample3","sample36","nuc28","GTP","t12",519,"29.2%"
"20181218","sample3","sample36","nuc29","UDP-Glc","t1",331,"30.1%"
"20181218","sample3","sample36","nuc29","UDP-Glc","t2",4401,"9.9%"
"20181218","sample3","sample36","nuc29","UDP-Glc","t12",4774,"9.5%"
"20181218","sample3","sample36","nuc30","GDP-Man","t1",88,"87.4%"
"20181218","sample3","sample36","nuc30","GDP-Man","t2",85,"77.4%"
"20181218","sample3","sample36","nuc30","GDP-Man","t12",211,"49.4%"
"20181218","sample3","sample36","nuc31","UDP-GNAc","t1",1240,"16%"
"20181218","sample3","sample36","nuc31","UDP-GNAc","t2",2363,"11.1%"
"20181218","sample3","sample36","nuc31","UDP-GNAc","t12",3549,"10.3%"
"20181218","sample3","sample36","nuc32","NAD+","t1",302,"36.5%"
"20181218","sample3","sample36","nuc32","NAD+","t2",3255,"11.1%"
"20181218","sample3","sample36","nuc32","NAD+","t12",3515,"10.5%"
"20181218","sample3","sample36","nuc33","NADH","t1",767,"22.6%"
"20181218","sample3","sample36","nuc33","NADH","t2",830,"18.6%"
"20181218","sample3","sample36","nuc33","NADH","t12",1584,"16.3%"
"20181218","sample3","sample36","nuc34","NADP+","t1",321,"35.6%"
"20181218","sample3","sample36","nuc34","NADP+","t2",1975,"15.8%"
"20181218","sample3","sample36","nuc34","NADP+","t12",2323,"14.5%"
"20181218","sample3","sample36","nuc35","NADPH","t1",145,"46%"
"20181218","sample3","sample36","nuc35","NADPH","t2",100,"61.4%"
"20181218","sample3","sample36","nuc35","NADPH","t12",253,"33.5%"
"20181218","sample3","sample36","nuc36","AcCoA","t1",2029,"17.6%"
"20181218","sample3","sample36","nuc36","AcCoA","t2",1288,"18.2%"
"20181218","sample3","sample36","nuc36","AcCoA","t12",3259,"14.9%"
"20181218","sample3","sample36","nuc01","dCMP","t1",155,"47%"
"20181218","sample3","sample36","nuc01","dCMP","t2",18,"175.3%"
"20181218","sample3","sample36","nuc01","dCMP","t12",170,"45.8%"
"20181218","sample3","sample36","nuc02","dUMP","t1",171,"42%"
"20181218","sample3","sample36","nuc02","dUMP","t2",64,"66.8%"
"20181218","sample3","sample36","nuc02","dUMP","t12",246,"29.8%"
"20181218","sample3","sample36","nuc03","dTMP","t1",69,"49.2%"
"20181218","sample3","sample36","nuc03","dTMP","t2",710,"24%"
"20181218","sample3","sample36","nuc03","dTMP","t12",798,"21.9%"
"20181218","sample3","sample36","nuc04","CMP","t1",531,"17.4%"
"20181218","sample3","sample36","nuc04","CMP","t2",397,"19.1%"
"20181218","sample3","sample36","nuc04","CMP","t12",906,"13.3%"
"20181218","sample3","sample36","nuc05","UMP","t1",1305,"16.3%"
"20181218","sample3","sample36","nuc05","UMP","t2",1112,"14.5%"
"20181218","sample3","sample36","nuc05","UMP","t12",2414,"12.2%"
"20181218","sample3","sample36","nuc06","cAMP","t1",79,"58.4%"
"20181218","sample3","sample36","nuc06","cAMP","t2",576,"20.8%"
"20181218","sample3","sample36","nuc06","cAMP","t12",678,"20.1%"
"20181218","sample3","sample36","nuc07","dAMP","t1",152,"41.7%"
"20181218","sample3","sample36","nuc07","dAMP","t2",4,"744.2%"
"20181218","sample3","sample36","nuc07","dAMP","t12",173,"41.9%"
"20181218","sample3","sample36","nuc08","AMP","t1",464,"24.9%"
"20181218","sample3","sample36","nuc08","AMP","t2",2157,"11.3%"
"20181218","sample3","sample36","nuc08","AMP","t12",2645,"10.7%"
"20181218","sample3","sample36","nuc09","dGMP","t1",5213,"7.2%"
"20181218","sample3","sample36","nuc09","dGMP","t2",42,"90.4%"
"20181218","sample3","sample36","nuc09","dGMP","t12",5259,"7.3%"
"20181218","sample3","sample36","nuc10","IMP","t1",485,"22.8%"
"20181218","sample3","sample36","nuc10","IMP","t2",223,"45%"
"20181218","sample3","sample36","nuc10","IMP","t12",729,"20.5%"
"20181218","sample3","sample36","nuc11","GMP","t1",109,"49.7%"
"20181218","sample3","sample36","nuc11","GMP","t2",128,"53.3%"
"20181218","sample3","sample36","nuc11","GMP","t12",261,"34.2%"
"20181218","sample3","sample36","nuc12","dCDP","t1",109,"52.2%"
"20181218","sample3","sample36","nuc12","dCDP","t2",58,"88.6%"
"20181218","sample3","sample36","nuc12","dCDP","t12",201,"37.1%"
"20181218","sample3","sample36","nuc13","dUDP","t1",74,"77.8%"
"20181218","sample3","sample36","nuc13","dUDP","t2",62,"88.8%"
"20181218","sample3","sample36","nuc13","dUDP","t12",135,"59.7%"
"20181218","sample3","sample36","nuc14","dTDP","t1",595,"19.9%"
"20181218","sample3","sample36","nuc14","dTDP","t2",253,"35%"
"20181218","sample3","sample36","nuc14","dTDP","t12",833,"18.2%"
"20181218","sample3","sample36","nuc15","CDP","t1",2029,"11%"
"20181218","sample3","sample36","nuc15","CDP","t2",514,"23.6%"
"20181218","sample3","sample36","nuc15","CDP","t12",2562,"11.3%"
"20181218","sample3","sample36","nuc16","UDP","t1",6555,"7.2%"
"20181218","sample3","sample36","nuc16","UDP","t2",2456,"12.7%"
"20181218","sample3","sample36","nuc16","UDP","t12",9077,"6.6%"
"20181218","sample3","sample36","nuc17","dADP","t1",313,"29.8%"
"20181218","sample3","sample36","nuc17","dADP","t2",65,"78.4%"
"20181218","sample3","sample36","nuc17","dADP","t12",391,"26.3%"
"20181218","sample3","sample36","nuc18","ADP","t1",40325,"4.1%"
"20181218","sample3","sample36","nuc18","ADP","t2",32139,"4.6%"
"20181218","sample3","sample36","nuc18","ADP","t12",72177,"3.8%"
"20181218","sample3","sample36","nuc19","dGDP","t1",31954,"4.8%"
"20181218","sample3","sample36","nuc19","dGDP","t2",482,"24.5%"
"20181218","sample3","sample36","nuc19","dGDP","t12",32519,"4.8%"
"20181218","sample3","sample36","nuc20","GDP","t1",4882,"7.6%"
"20181218","sample3","sample36","nuc20","GDP","t2",7044,"8%"
"20181218","sample3","sample36","nuc20","GDP","t12",11892,"6.5%"
"20181218","sample3","sample36","nuc21","dCTP","t1",112,"46.2%"
"20181218","sample3","sample36","nuc21","dCTP","t2",47,"97.4%"
"20181218","sample3","sample36","nuc21","dCTP","t12",156,"47.1%"
"20181218","sample3","sample36","nuc22","dTTP","t1",535,"22.4%"
"20181218","sample3","sample36","nuc22","dTTP","t2",69,"80.1%"
"20181218","sample3","sample36","nuc22","dTTP","t12",589,"22.4%"
"20181218","sample3","sample36","nuc23","CTP","t1",3345,"10.1%"
"20181218","sample3","sample36","nuc23","CTP","t2",3050,"11.4%"
"20181218","sample3","sample36","nuc23","CTP","t12",6401,"7.5%"
"20181218","sample3","sample36","nuc24","UTP","t1",9899,"5.3%"
"20181218","sample3","sample36","nuc24","UTP","t2",2954,"14%"
"20181218","sample3","sample36","nuc24","UTP","t12",12841,"5.4%"
"20181218","sample3","sample36","nuc25","dATP","t1",421,"25.7%"
"20181218","sample3","sample36","nuc25","dATP","t2",87,"63.9%"
"20181218","sample3","sample36","nuc25","dATP","t12",512,"24.8%"
"20181218","sample3","sample36","nuc26","ATP","t1",59510,"3.6%"
"20181218","sample3","sample36","nuc26","ATP","t2",58797,"3.5%"
"20181218","sample3","sample36","nuc26","ATP","t12",118217,"3.2%"
"20181218","sample3","sample36","nuc27","dGTP","t1",51918,"3.7%"
"20181218","sample3","sample36","nuc27","dGTP","t2",3690,"8%"
"20181218","sample3","sample36","nuc27","dGTP","t12",55434,"3.7%"
"20181218","sample3","sample36","nuc28","GTP","t1",385,"29.9%"
"20181218","sample3","sample36","nuc28","GTP","t2",128,"62.8%"
"20181218","sample3","sample36","nuc28","GTP","t12",528,"20.9%"
"20181218","sample3","sample36","nuc29","UDP-Glc","t1",238,"51%"
"20181218","sample3","sample36","nuc29","UDP-Glc","t2",4092,"9.7%"
"20181218","sample3","sample36","nuc29","UDP-Glc","t12",4412,"9.6%"
"20181218","sample3","sample36","nuc30","GDP-Man","t1",112,"56.8%"
"20181218","sample3","sample36","nuc30","GDP-Man","t2",81,"62.3%"
"20181218","sample3","sample36","nuc30","GDP-Man","t12",194,"39.1%"
"20181218","sample3","sample36","nuc31","UDP-GNAc","t1",1115,"20.2%"
"20181218","sample3","sample36","nuc31","UDP-GNAc","t2",2148,"11.7%"
"20181218","sample3","sample36","nuc31","UDP-GNAc","t12",3361,"11%"
"20181218","sample3","sample36","nuc32","NAD+","t1",293,"32.9%"
"20181218","sample3","sample36","nuc32","NAD+","t2",2994,"10.3%"
"20181218","sample3","sample36","nuc32","NAD+","t12",3266,"9.9%"
"20181218","sample3","sample36","nuc33","NADH","t1",690,"21.8%"
"20181218","sample3","sample36","nuc33","NADH","t2",657,"25.7%"
"20181218","sample3","sample36","nuc33","NADH","t12",1401,"17.9%"
"20181218","sample3","sample36","nuc34","NADP+","t1",283,"31.7%"
"20181218","sample3","sample36","nuc34","NADP+","t2",1893,"16.4%"
"20181218","sample3","sample36","nuc34","NADP+","t12",2204,"15.7%"
"20181218","sample3","sample36","nuc35","NADPH","t1",163,"43.1%"
"20181218","sample3","sample36","nuc35","NADPH","t2",86,"76.8%"
"20181218","sample3","sample36","nuc35","NADPH","t12",256,"35.2%"
"20181218","sample3","sample36","nuc36","AcCoA","t1",1750,"17.4%"
"20181218","sample3","sample36","nuc36","AcCoA","t2",1173,"20.2%"
"20181218","sample3","sample36","nuc36","AcCoA","t12",3049,"13.9%"
"20181218","sample4","sample46","nuc01","dCMP","t1",109,"45.3%"
"20181218","sample4","sample46","nuc01","dCMP","t2",2,"987.9%"
"20181218","sample4","sample46","nuc01","dCMP","t12",125,"44%"
"20181218","sample4","sample46","nuc02","dUMP","t1",118,"47.5%"
"20181218","sample4","sample46","nuc02","dUMP","t2",68,"70.1%"
"20181218","sample4","sample46","nuc02","dUMP","t12",200,"43.4%"
"20181218","sample4","sample46","nuc03","dTMP","t1",39,"69%"
"20181218","sample4","sample46","nuc03","dTMP","t2",776,"24.1%"
"20181218","sample4","sample46","nuc03","dTMP","t12",810,"23.7%"
"20181218","sample4","sample46","nuc04","CMP","t1",315,"31.1%"
"20181218","sample4","sample46","nuc04","CMP","t2",243,"35.4%"
"20181218","sample4","sample46","nuc04","CMP","t12",558,"23.4%"
"20181218","sample4","sample46","nuc05","UMP","t1",943,"16.8%"
"20181218","sample4","sample46","nuc05","UMP","t2",1062,"15.2%"
"20181218","sample4","sample46","nuc05","UMP","t12",1974,"11.5%"
"20181218","sample4","sample46","nuc06","cAMP","t1",18,"190.8%"
"20181218","sample4","sample46","nuc06","cAMP","t2",214,"47.5%"
"20181218","sample4","sample46","nuc06","cAMP","t12",229,"50%"
"20181218","sample4","sample46","nuc07","dAMP","t1",78,"68.5%"
"20181218","sample4","sample46","nuc07","dAMP","t2",0,"1394908.3%"
"20181218","sample4","sample46","nuc07","dAMP","t12",97,"58.6%"
"20181218","sample4","sample46","nuc08","AMP","t1",139,"42.4%"
"20181218","sample4","sample46","nuc08","AMP","t2",406,"26.9%"
"20181218","sample4","sample46","nuc08","AMP","t12",549,"21.1%"
"20181218","sample4","sample46","nuc09","dGMP","t1",871,"22.2%"
"20181218","sample4","sample46","nuc09","dGMP","t2",47,"96.7%"
"20181218","sample4","sample46","nuc09","dGMP","t12",944,"21.4%"
"20181218","sample4","sample46","nuc10","IMP","t1",387,"28.5%"
"20181218","sample4","sample46","nuc10","IMP","t2",111,"87.3%"
"20181218","sample4","sample46","nuc10","IMP","t12",506,"29.4%"
"20181218","sample4","sample46","nuc11","GMP","t1",50,"68.5%"
"20181218","sample4","sample46","nuc11","GMP","t2",84,"68.4%"
"20181218","sample4","sample46","nuc11","GMP","t12",136,"41.9%"
"20181218","sample4","sample46","nuc12","dCDP","t1",90,"50.5%"
"20181218","sample4","sample46","nuc12","dCDP","t2",31,"106.8%"
"20181218","sample4","sample46","nuc12","dCDP","t12",130,"38.9%"
"20181218","sample4","sample46","nuc13","dUDP","t1",88,"51.6%"
"20181218","sample4","sample46","nuc13","dUDP","t2",52,"95.1%"
"20181218","sample4","sample46","nuc13","dUDP","t12",139,"45.6%"
"20181218","sample4","sample46","nuc14","dTDP","t1",128,"42.6%"
"20181218","sample4","sample46","nuc14","dTDP","t2",162,"40.5%"
"20181218","sample4","sample46","nuc14","dTDP","t12",303,"27.2%"
"20181218","sample4","sample46","nuc15","CDP","t1",1305,"19.1%"
"20181218","sample4","sample46","nuc15","CDP","t2",358,"24.8%"
"20181218","sample4","sample46","nuc15","CDP","t12",1670,"17%"
"20181218","sample4","sample46","nuc16","UDP","t1",6053,"8.4%"
"20181218","sample4","sample46","nuc16","UDP","t2",2298,"12.2%"
"20181218","sample4","sample46","nuc16","UDP","t12",8418,"7.9%"
"20181218","sample4","sample46","nuc17","dADP","t1",147,"41.9%"
"20181218","sample4","sample46","nuc17","dADP","t2",18,"209%"
"20181218","sample4","sample46","nuc17","dADP","t12",163,"44.7%"
"20181218","sample4","sample46","nuc18","ADP","t1",8029,"8.1%"
"20181218","sample4","sample46","nuc18","ADP","t2",6443,"9%"
"20181218","sample4","sample46","nuc18","ADP","t12",14629,"6.7%"
"20181218","sample4","sample46","nuc19","dGDP","t1",6425,"9.5%"
"20181218","sample4","sample46","nuc19","dGDP","t2",181,"37.7%"
"20181218","sample4","sample46","nuc19","dGDP","t12",6639,"9.1%"
"20181218","sample4","sample46","nuc20","GDP","t1",1814,"16.5%"
"20181218","sample4","sample46","nuc20","GDP","t2",2516,"15.2%"
"20181218","sample4","sample46","nuc20","GDP","t12",4359,"12.4%"
"20181218","sample4","sample46","nuc21","dCTP","t1",54,"95.1%"
"20181218","sample4","sample46","nuc21","dCTP","t2",28,"117.8%"
"20181218","sample4","sample46","nuc21","dCTP","t12",101,"56.9%"
"20181218","sample4","sample46","nuc22","dTTP","t1",196,"52.1%"
"20181218","sample4","sample46","nuc22","dTTP","t2",63,"65.1%"
"20181218","sample4","sample46","nuc22","dTTP","t12",266,"44.7%"
"20181218","sample4","sample46","nuc23","CTP","t1",2286,"32.9%"
"20181218","sample4","sample46","nuc23","CTP","t2",1931,"23.7%"
"20181218","sample4","sample46","nuc23","CTP","t12",4219,"22.6%"
"20181218","sample4","sample46","nuc24","UTP","t1",10472,"18.7%"
"20181218","sample4","sample46","nuc24","UTP","t2",3074,"29.4%"
"20181218","sample4","sample46","nuc24","UTP","t12",13546,"17.4%"
"20181218","sample4","sample46","nuc25","dATP","t1",67,"65.9%"
"20181218","sample4","sample46","nuc25","dATP","t2",27,"147.5%"
"20181218","sample4","sample46","nuc25","dATP","t12",107,"58.8%"
"20181218","sample4","sample46","nuc26","ATP","t1",13167,"58.5%"
"20181218","sample4","sample46","nuc26","ATP","t2",13552,"41.8%"
"20181218","sample4","sample46","nuc26","ATP","t12",26721,"38%"
"20181218","sample4","sample46","nuc27","dGTP","t1",11581,"42.9%"
"20181218","sample4","sample46","nuc27","dGTP","t2",933,"33.2%"
"20181218","sample4","sample46","nuc27","dGTP","t12",12508,"40.6%"
"20181218","sample4","sample46","nuc28","GTP","t1",243,"50.1%"
"20181218","sample4","sample46","nuc28","GTP","t2",88,"64.3%"
"20181218","sample4","sample46","nuc28","GTP","t12",330,"42.9%"
"20181218","sample4","sample46","nuc29","UDP-Glc","t1",202,"40.1%"
"20181218","sample4","sample46","nuc29","UDP-Glc","t2",2705,"14.3%"
"20181218","sample4","sample46","nuc29","UDP-Glc","t12",2881,"14.1%"
"20181218","sample4","sample46","nuc30","GDP-Man","t1",66,"96.9%"
"20181218","sample4","sample46","nuc30","GDP-Man","t2",26,"136.2%"
"20181218","sample4","sample46","nuc30","GDP-Man","t12",106,"71.6%"
"20181218","sample4","sample46","nuc31","UDP-GNAc","t1",1071,"18.4%"
"20181218","sample4","sample46","nuc31","UDP-GNAc","t2",2120,"17.4%"
"20181218","sample4","sample46","nuc31","UDP-GNAc","t12",3210,"13.5%"
"20181218","sample4","sample46","nuc32","NAD+","t1",186,"41.5%"
"20181218","sample4","sample46","nuc32","NAD+","t2",1703,"17.7%"
"20181218","sample4","sample46","nuc32","NAD+","t12",1876,"17.5%"
"20181218","sample4","sample46","nuc33","NADH","t1",218,"46.5%"
"20181218","sample4","sample46","nuc33","NADH","t2",247,"39.9%"
"20181218","sample4","sample46","nuc33","NADH","t12",498,"26.6%"
"20181218","sample4","sample46","nuc34","NADP+","t1",251,"44.4%"
"20181218","sample4","sample46","nuc34","NADP+","t2",1191,"22.9%"
"20181218","sample4","sample46","nuc34","NADP+","t12",1474,"19.4%"
"20181218","sample4","sample46","nuc35","NADPH","t1",61,"92.5%"
"20181218","sample4","sample46","nuc35","NADPH","t2",58,"108.4%"
"20181218","sample4","sample46","nuc35","NADPH","t12",117,"77.8%"
"20181218","sample4","sample46","nuc36","AcCoA","t1",427,"43.3%"
"20181218","sample4","sample46","nuc36","AcCoA","t2",301,"55.4%"
"20181218","sample4","sample46","nuc36","AcCoA","t12",716,"33.2%"
"20181218","sample4","sample46","nuc01","dCMP","t1",105,"53%"
"20181218","sample4","sample46","nuc01","dCMP","t2",0,"39973165.9%"
"20181218","sample4","sample46","nuc01","dCMP","t12",107,"51.9%"
"20181218","sample4","sample46","nuc02","dUMP","t1",131,"45.5%"
"20181218","sample4","sample46","nuc02","dUMP","t2",60,"77.5%"
"20181218","sample4","sample46","nuc02","dUMP","t12",196,"37.7%"
"20181218","sample4","sample46","nuc03","dTMP","t1",32,"109.4%"
"20181218","sample4","sample46","nuc03","dTMP","t2",771,"19.1%"
"20181218","sample4","sample46","nuc03","dTMP","t12",797,"19.5%"
"20181218","sample4","sample46","nuc04","CMP","t1",295,"24.2%"
"20181218","sample4","sample46","nuc04","CMP","t2",194,"37.3%"
"20181218","sample4","sample46","nuc04","CMP","t12",486,"22.4%"
