"nuc_id","nuc","nuc_group","transition_id","calcurve","level","repl_calcurve","date","median_intensity","cv"
"nuc03","dTMP","ng_03","t1","F",0.2,3,"20181218",13446,"6.6%"
"nuc03","dTMP","ng_03","t2","F",0.2,3,"20181218",35498,"4.1%"
"nuc03","dTMP","ng_03","t12","F",0.2,3,"20181218",48830,"3.7%"
"nuc04","CMP","ng_01","t1","F",0.2,3,"20181218",3229,"8%"
"nuc04","CMP","ng_01","t2","F",0.2,3,"20181218",813,"17.2%"
"nuc04","CMP","ng_01","t12","F",0.2,3,"20181218",4001,"6.8%"
"nuc05","UMP","ng_02","t1","F",0.2,3,"20181218",1203,"17.1%"
"nuc05","UMP","ng_02","t2","F",0.2,3,"20181218",1316,"13.6%"
"nuc05","UMP","ng_02","t12","F",0.2,3,"20181218",2519,"12.4%"
"nuc06","cAMP","ng_06","t1","F",0.2,3,"20181218",1722,"11.8%"
"nuc06","cAMP","ng_06","t2","F",0.2,3,"20181218",17354,"3.5%"
"nuc06","cAMP","ng_06","t12","F",0.2,3,"20181218",19007,"3.5%"
"nuc07","dAMP","ng_04","t1","F",0.2,3,"20181218",3765,"9.5%"
"nuc07","dAMP","ng_04","t2","F",0.2,3,"20181218",729,"21.9%"
"nuc07","dAMP","ng_04","t12","F",0.2,3,"20181218",4539,"8.3%"
"nuc08","AMP","ng_04","t1","F",0.2,3,"20181218",216,"38.3%"
"nuc08","AMP","ng_04","t2","F",0.2,3,"20181218",1167,"14%"
"nuc08","AMP","ng_04","t12","F",0.2,3,"20181218",1377,"13.5%"
"nuc09","dGMP","ng_05","t1","F",0.2,3,"20181218",5645,"7.6%"
"nuc09","dGMP","ng_05","t2","F",0.2,3,"20181218",798,"14.7%"
"nuc09","dGMP","ng_05","t12","F",0.2,3,"20181218",6444,"6.8%"
"nuc10","IMP","ng_06","t1","F",0.2,3,"20181218",314,"32.6%"
"nuc10","IMP","ng_06","t2","F",0.2,3,"20181218",227,"36.6%"
"nuc10","IMP","ng_06","t12","F",0.2,3,"20181218",550,"24.6%"
"nuc11","GMP","ng_05","t1","F",0.2,3,"20181218",242,"36.2%"
"nuc11","GMP","ng_05","t2","F",0.2,3,"20181218",229,"38.2%"
"nuc11","GMP","ng_05","t12","F",0.2,3,"20181218",457,"27.9%"
"nuc12","dCDP","ng_01","t1","F",0.2,3,"20181218",6085,"7.7%"
"nuc12","dCDP","ng_01","t2","F",0.2,3,"20181218",1031,"15.3%"
"nuc12","dCDP","ng_01","t12","F",0.2,3,"20181218",7208,"7.2%"
"nuc13","dUDP","ng_02","t1","F",0.2,3,"20181218",5432,"8.4%"
"nuc13","dUDP","ng_02","t2","F",0.2,3,"20181218",1786,"12.1%"
"nuc13","dUDP","ng_02","t12","F",0.2,3,"20181218",7104,"7.9%"
"nuc14","dTDP","ng_03","t1","F",0.2,3,"20181218",108609,"2.7%"
"nuc14","dTDP","ng_03","t2","F",0.2,3,"20181218",48199,"3.4%"
"nuc14","dTDP","ng_03","t12","F",0.2,3,"20181218",156187,"2.4%"
"nuc15","CDP","ng_01","t1","F",0.2,3,"20181218",16959,"5.1%"
"nuc15","CDP","ng_01","t2","F",0.2,3,"20181218",1096,"15.9%"
"nuc15","CDP","ng_01","t12","F",0.2,3,"20181218",18087,"4.9%"
"nuc16","UDP","ng_02","t1","F",0.2,3,"20181218",10403,"5%"
"nuc16","UDP","ng_02","t2","F",0.2,3,"20181218",3071,"9.7%"
"nuc16","UDP","ng_02","t12","F",0.2,3,"20181218",13474,"5.2%"
"nuc17","dADP","ng_04","t1","F",0.2,3,"20181218",2761,"11.2%"
"nuc17","dADP","ng_04","t2","F",0.2,3,"20181218",777,"22.4%"
"nuc17","dADP","ng_04","t12","F",0.2,3,"20181218",3576,"11.1%"
"nuc18","ADP","ng_04","t1","F",0.2,3,"20181218",13865,"4.5%"
"nuc18","ADP","ng_04","t2","F",0.2,3,"20181218",20999,"4.1%"
"nuc18","ADP","ng_04","t12","F",0.2,3,"20181218",34906,"3.2%"
"nuc19","dGDP","ng_05","t1","F",0.2,3,"20181218",21930,"4.8%"
"nuc19","dGDP","ng_05","t2","F",0.2,3,"20181218",1659,"13.6%"
"nuc19","dGDP","ng_05","t12","F",0.2,3,"20181218",23559,"4.6%"
"nuc20","GDP","ng_05","t1","F",0.2,3,"20181218",8685,"7.3%"
"nuc20","GDP","ng_05","t2","F",0.2,3,"20181218",13857,"4.8%"
"nuc20","GDP","ng_05","t12","F",0.2,3,"20181218",22439,"4.4%"
"nuc21","dCTP","ng_01","t1","F",0.2,3,"20181218",13531,"4.8%"
"nuc21","dCTP","ng_01","t2","F",0.2,3,"20181218",2630,"11%"
"nuc21","dCTP","ng_01","t12","F",0.2,3,"20181218",16154,"4.4%"
"nuc22","dTTP","ng_03","t1","F",0.2,3,"20181218",30743,"4.4%"
"nuc22","dTTP","ng_03","t2","F",0.2,3,"20181218",2162,"13.4%"
"nuc22","dTTP","ng_03","t12","F",0.2,3,"20181218",32967,"4.2%"
"nuc23","CTP","ng_01","t1","F",0.2,3,"20181218",15782,"4.6%"
"nuc23","CTP","ng_01","t2","F",0.2,3,"20181218",13005,"5.7%"
"nuc23","CTP","ng_01","t12","F",0.2,3,"20181218",28894,"3.4%"
"nuc24","UTP","ng_02","t1","F",0.2,3,"20181218",15234,"4.9%"
"nuc24","UTP","ng_02","t2","F",0.2,3,"20181218",3789,"10.1%"
"nuc24","UTP","ng_02","t12","F",0.2,3,"20181218",18910,"4.3%"
"nuc25","dATP","ng_04","t1","F",0.2,3,"20181218",14455,"4.5%"
"nuc25","dATP","ng_04","t2","F",0.2,3,"20181218",2166,"13%"
"nuc25","dATP","ng_04","t12","F",0.2,3,"20181218",16426,"4.6%"
"nuc26","ATP","ng_04","t1","F",0.2,3,"20181218",26169,"3.6%"
"nuc26","ATP","ng_04","t2","F",0.2,3,"20181218",23779,"4.4%"
"nuc26","ATP","ng_04","t12","F",0.2,3,"20181218",50366,"3.1%"
"nuc27","dGTP","ng_05","t1","F",0.2,3,"20181218",22869,"4%"
"nuc27","dGTP","ng_05","t2","F",0.2,3,"20181218",2077,"12.6%"
"nuc27","dGTP","ng_05","t12","F",0.2,3,"20181218",24999,"3.6%"
"nuc28","GTP","ng_05","t1","F",0.2,3,"20181218",128,"44.4%"
"nuc28","GTP","ng_05","t2","F",0.2,3,"20181218",40,"101.1%"
"nuc28","GTP","ng_05","t12","F",0.2,3,"20181218",148,"47.1%"
"nuc29","UDP-Glc","ng_06","t1","F",0.2,3,"20181218",147,"45.3%"
"nuc29","UDP-Glc","ng_06","t2","F",0.2,3,"20181218",2965,"10.3%"
"nuc29","UDP-Glc","ng_06","t12","F",0.2,3,"20181218",3122,"10.3%"
"nuc30","GDP-Man","ng_06","t1","F",0.2,3,"20181218",828,"20.8%"
"nuc30","GDP-Man","ng_06","t2","F",0.2,3,"20181218",1471,"13.1%"
"nuc30","GDP-Man","ng_06","t12","F",0.2,3,"20181218",2356,"10.8%"
"nuc31","UDP-GNAc","ng_06","t1","F",0.2,3,"20181218",667,"21.6%"
"nuc31","UDP-GNAc","ng_06","t2","F",0.2,3,"20181218",1269,"17.4%"
"nuc31","UDP-GNAc","ng_06","t12","F",0.2,3,"20181218",1950,"14.9%"
"nuc32","NAD+","ng_07","t1","F",0.2,3,"20181218",92,"60.9%"
"nuc32","NAD+","ng_07","t2","F",0.2,3,"20181218",1068,"16.9%"
"nuc32","NAD+","ng_07","t12","F",0.2,3,"20181218",1161,"16.5%"
"nuc33","NADH","ng_07","t1","F",0.2,3,"20181218",743,"24.6%"
"nuc33","NADH","ng_07","t2","F",0.2,3,"20181218",718,"20.3%"
"nuc33","NADH","ng_07","t12","F",0.2,3,"20181218",1464,"14.8%"
"nuc34","NADP+","ng_07","t1","F",0.2,3,"20181218",3604,"9.8%"
"nuc34","NADP+","ng_07","t2","F",0.2,3,"20181218",38498,"3.4%"
"nuc34","NADP+","ng_07","t12","F",0.2,3,"20181218",42003,"3.4%"
"nuc35","NADPH","ng_07","t1","F",0.2,3,"20181218",1385,"16%"
"nuc35","NADPH","ng_07","t2","F",0.2,3,"20181218",1721,"16.4%"
"nuc35","NADPH","ng_07","t12","F",0.2,3,"20181218",3136,"10.6%"
"nuc36","AcCoA","ng_06","t1","F",0.2,3,"20181218",2842,"11%"
"nuc36","AcCoA","ng_06","t2","F",0.2,3,"20181218",1882,"16.4%"
"nuc36","AcCoA","ng_06","t12","F",0.2,3,"20181218",4781,"9.4%"
"nuc01","dCMP","ng_01","t1","G",0.1,1,"20181218",162,"49.1%"
"nuc01","dCMP","ng_01","t2","G",0.1,1,"20181218",95,"56.7%"
"nuc01","dCMP","ng_01","t12","G",0.1,1,"20181218",276,"33.8%"
"nuc02","dUMP","ng_02","t1","G",0.1,1,"20181218",816,"15.1%"
"nuc02","dUMP","ng_02","t2","G",0.1,1,"20181218",647,"24.2%"
"nuc02","dUMP","ng_02","t12","G",0.1,1,"20181218",1447,"14.8%"
"nuc03","dTMP","ng_03","t1","G",0.1,1,"20181218",7891,"8.2%"
"nuc03","dTMP","ng_03","t2","G",0.1,1,"20181218",20338,"7.2%"
"nuc03","dTMP","ng_03","t12","G",0.1,1,"20181218",28052,"7.1%"
"nuc04","CMP","ng_01","t1","G",0.1,1,"20181218",1894,"16.2%"
"nuc04","CMP","ng_01","t2","G",0.1,1,"20181218",496,"25.7%"
"nuc04","CMP","ng_01","t12","G",0.1,1,"20181218",2433,"15.1%"
"nuc05","UMP","ng_02","t1","G",0.1,1,"20181218",717,"15.3%"
"nuc05","UMP","ng_02","t2","G",0.1,1,"20181218",430,"22.1%"
"nuc05","UMP","ng_02","t12","G",0.1,1,"20181218",1139,"12.9%"
"nuc06","cAMP","ng_06","t1","G",0.1,1,"20181218",757,"20.1%"
"nuc06","cAMP","ng_06","t2","G",0.1,1,"20181218",7756,"7%"
"nuc06","cAMP","ng_06","t12","G",0.1,1,"20181218",8504,"6.7%"
"nuc07","dAMP","ng_04","t1","G",0.1,1,"20181218",1940,"12.2%"
"nuc07","dAMP","ng_04","t2","G",0.1,1,"20181218",348,"29.1%"
"nuc07","dAMP","ng_04","t12","G",0.1,1,"20181218",2253,"12.3%"
"nuc08","AMP","ng_04","t1","G",0.1,1,"20181218",121,"44.9%"
"nuc08","AMP","ng_04","t2","G",0.1,1,"20181218",671,"19.4%"
"nuc08","AMP","ng_04","t12","G",0.1,1,"20181218",796,"17.2%"
"nuc09","dGMP","ng_05","t1","G",0.1,1,"20181218",3149,"10.6%"
"nuc09","dGMP","ng_05","t2","G",0.1,1,"20181218",425,"26.4%"
"nuc09","dGMP","ng_05","t12","G",0.1,1,"20181218",3519,"10.5%"
"nuc10","IMP","ng_06","t1","G",0.1,1,"20181218",217,"40.9%"
"nuc10","IMP","ng_06","t2","G",0.1,1,"20181218",173,"42.8%"
"nuc10","IMP","ng_06","t12","G",0.1,1,"20181218",372,"35.3%"
"nuc11","GMP","ng_05","t1","G",0.1,1,"20181218",141,"41.5%"
"nuc11","GMP","ng_05","t2","G",0.1,1,"20181218",120,"46.9%"
"nuc11","GMP","ng_05","t12","G",0.1,1,"20181218",279,"24.6%"
"nuc12","dCDP","ng_01","t1","G",0.1,1,"20181218",2684,"12.7%"
"nuc12","dCDP","ng_01","t2","G",0.1,1,"20181218",417,"30.3%"
"nuc12","dCDP","ng_01","t12","G",0.1,1,"20181218",3109,"12.9%"
"nuc13","dUDP","ng_02","t1","G",0.1,1,"20181218",2205,"11.8%"
"nuc13","dUDP","ng_02","t2","G",0.1,1,"20181218",776,"19.7%"
"nuc13","dUDP","ng_02","t12","G",0.1,1,"20181218",2966,"11.4%"
"nuc14","dTDP","ng_03","t1","G",0.1,1,"20181218",38642,"7.7%"
"nuc14","dTDP","ng_03","t2","G",0.1,1,"20181218",17069,"8.8%"
"nuc14","dTDP","ng_03","t12","G",0.1,1,"20181218",55348,"7.6%"
"nuc15","CDP","ng_01","t1","G",0.1,1,"20181218",6541,"10.8%"
"nuc15","CDP","ng_01","t2","G",0.1,1,"20181218",506,"28.1%"
"nuc15","CDP","ng_01","t12","G",0.1,1,"20181218",7151,"10.5%"
"nuc16","UDP","ng_02","t1","G",0.1,1,"20181218",4241,"11.7%"
"nuc16","UDP","ng_02","t2","G",0.1,1,"20181218",1264,"15.7%"
"nuc16","UDP","ng_02","t12","G",0.1,1,"20181218",5512,"9.8%"
"nuc17","dADP","ng_04","t1","G",0.1,1,"20181218",1172,"16.9%"
"nuc17","dADP","ng_04","t2","G",0.1,1,"20181218",323,"33.3%"
"nuc17","dADP","ng_04","t12","G",0.1,1,"20181218",1471,"15.7%"
"nuc18","ADP","ng_04","t1","G",0.1,1,"20181218",5116,"10.6%"
"nuc18","ADP","ng_04","t2","G",0.1,1,"20181218",7764,"8.3%"
"nuc18","ADP","ng_04","t12","G",0.1,1,"20181218",12848,"7.9%"
"nuc19","dGDP","ng_05","t1","G",0.1,1,"20181218",7929,"8.4%"
"nuc19","dGDP","ng_05","t2","G",0.1,1,"20181218",556,"25.9%"
"nuc19","dGDP","ng_05","t12","G",0.1,1,"20181218",8551,"8.4%"
"nuc20","GDP","ng_05","t1","G",0.1,1,"20181218",3268,"11.5%"
"nuc20","GDP","ng_05","t2","G",0.1,1,"20181218",5321,"11%"
"nuc20","GDP","ng_05","t12","G",0.1,1,"20181218",8554,"9.5%"
"nuc21","dCTP","ng_01","t1","G",0.1,1,"20181218",4494,"10.8%"
"nuc21","dCTP","ng_01","t2","G",0.1,1,"20181218",876,"21.1%"
"nuc21","dCTP","ng_01","t12","G",0.1,1,"20181218",5327,"9.7%"
"nuc22","dTTP","ng_03","t1","G",0.1,1,"20181218",9578,"7.4%"
"nuc22","dTTP","ng_03","t2","G",0.1,1,"20181218",721,"18.9%"
"nuc22","dTTP","ng_03","t12","G",0.1,1,"20181218",10313,"7.2%"
"nuc23","CTP","ng_01","t1","G",0.1,1,"20181218",5004,"10.2%"
"nuc23","CTP","ng_01","t2","G",0.1,1,"20181218",4283,"12.2%"
"nuc23","CTP","ng_01","t12","G",0.1,1,"20181218",9290,"9.3%"
"nuc24","UTP","ng_02","t1","G",0.1,1,"20181218",4982,"9.2%"
"nuc24","UTP","ng_02","t2","G",0.1,1,"20181218",1280,"16.6%"
"nuc24","UTP","ng_02","t12","G",0.1,1,"20181218",6383,"8.8%"
"nuc25","dATP","ng_04","t1","G",0.1,1,"20181218",4368,"10%"
"nuc25","dATP","ng_04","t2","G",0.1,1,"20181218",659,"19.8%"
"nuc25","dATP","ng_04","t12","G",0.1,1,"20181218",5025,"9.4%"
"nuc26","ATP","ng_04","t1","G",0.1,1,"20181218",8343,"7.2%"
"nuc26","ATP","ng_04","t2","G",0.1,1,"20181218",7546,"9.9%"
"nuc26","ATP","ng_04","t12","G",0.1,1,"20181218",15755,"7.2%"
"nuc27","dGTP","ng_05","t1","G",0.1,1,"20181218",7250,"9.1%"
"nuc27","dGTP","ng_05","t2","G",0.1,1,"20181218",681,"21.8%"
"nuc27","dGTP","ng_05","t12","G",0.1,1,"20181218",7996,"8.9%"
"nuc28","GTP","ng_05","t1","G",0.1,1,"20181218",116,"51.7%"
"nuc28","GTP","ng_05","t2","G",0.1,1,"20181218",29,"117.6%"
"nuc28","GTP","ng_05","t12","G",0.1,1,"20181218",151,"46.2%"
"nuc29","UDP-Glc","ng_06","t1","G",0.1,1,"20181218",108,"52.3%"
"nuc29","UDP-Glc","ng_06","t2","G",0.1,1,"20181218",2095,"13.6%"
"nuc29","UDP-Glc","ng_06","t12","G",0.1,1,"20181218",2195,"13.2%"
"nuc30","GDP-Man","ng_06","t1","G",0.1,1,"20181218",480,"31.5%"
"nuc30","GDP-Man","ng_06","t2","G",0.1,1,"20181218",880,"22.1%"
"nuc30","GDP-Man","ng_06","t12","G",0.1,1,"20181218",1331,"20.2%"
"nuc31","UDP-GNAc","ng_06","t1","G",0.1,1,"20181218",426,"24.9%"
"nuc31","UDP-GNAc","ng_06","t2","G",0.1,1,"20181218",884,"19.9%"
"nuc31","UDP-GNAc","ng_06","t12","G",0.1,1,"20181218",1353,"15.2%"
"nuc32","NAD+","ng_07","t1","G",0.1,1,"20181218",53,"82.1%"
"nuc32","NAD+","ng_07","t2","G",0.1,1,"20181218",780,"23.6%"
"nuc32","NAD+","ng_07","t12","G",0.1,1,"20181218",838,"22%"
"nuc33","NADH","ng_07","t1","G",0.1,1,"20181218",280,"35.4%"
"nuc33","NADH","ng_07","t2","G",0.1,1,"20181218",266,"32.5%"
"nuc33","NADH","ng_07","t12","G",0.1,1,"20181218",569,"21.8%"
"nuc34","NADP+","ng_07","t1","G",0.1,1,"20181218",1480,"17.4%"
"nuc34","NADP+","ng_07","t2","G",0.1,1,"20181218",14230,"6.7%"
"nuc34","NADP+","ng_07","t12","G",0.1,1,"20181218",15618,"6.8%"
"nuc35","NADPH","ng_07","t1","G",0.1,1,"20181218",436,"31.1%"
"nuc35","NADPH","ng_07","t2","G",0.1,1,"20181218",713,"19.5%"
"nuc35","NADPH","ng_07","t12","G",0.1,1,"20181218",1159,"16.3%"
"nuc36","AcCoA","ng_06","t1","G",0.1,1,"20181218",661,"25.8%"
"nuc36","AcCoA","ng_06","t2","G",0.1,1,"20181218",423,"34.6%"
"nuc36","AcCoA","ng_06","t12","G",0.1,1,"20181218",1102,"20.6%"
"nuc01","dCMP","ng_01","t1","G",0.1,2,"20181218",108,"65.1%"
"nuc01","dCMP","ng_01","t2","G",0.1,2,"20181218",103,"52.6%"
"nuc01","dCMP","ng_01","t12","G",0.1,2,"20181218",223,"41.8%"
"nuc02","dUMP","ng_02","t1","G",0.1,2,"20181218",907,"22.1%"
"nuc02","dUMP","ng_02","t2","G",0.1,2,"20181218",634,"24.9%"
"nuc02","dUMP","ng_02","t12","G",0.1,2,"20181218",1522,"18.6%"
"nuc03","dTMP","ng_03","t1","G",0.1,2,"20181218",7546,"12.7%"
"nuc03","dTMP","ng_03","t2","G",0.1,2,"20181218",19140,"10.9%"
"nuc03","dTMP","ng_03","t12","G",0.1,2,"20181218",26172,"11%"
"nuc04","CMP","ng_01","t1","G",0.1,2,"20181218",1801,"16%"
"nuc04","CMP","ng_01","t2","G",0.1,2,"20181218",469,"28.5%"
"nuc04","CMP","ng_01","t12","G",0.1,2,"20181218",2262,"16.2%"
"nuc05","UMP","ng_02","t1","G",0.1,2,"20181218",687,"24%"
"nuc05","UMP","ng_02","t2","G",0.1,2,"20181218",378,"26.7%"
"nuc05","UMP","ng_02","t12","G",0.1,2,"20181218",1066,"18.8%"
"nuc06","cAMP","ng_06","t1","G",0.1,2,"20181218",727,"19%"
"nuc06","cAMP","ng_06","t2","G",0.1,2,"20181218",7591,"11.9%"
"nuc06","cAMP","ng_06","t12","G",0.1,2,"20181218",8220,"11.5%"
"nuc07","dAMP","ng_04","t1","G",0.1,2,"20181218",1847,"16.7%"
"nuc07","dAMP","ng_04","t2","G",0.1,2,"20181218",346,"31.9%"
"nuc07","dAMP","ng_04","t12","G",0.1,2,"20181218",2152,"15.4%"
"nuc08","AMP","ng_04","t1","G",0.1,2,"20181218",129,"35.6%"
"nuc08","AMP","ng_04","t2","G",0.1,2,"20181218",629,"23.3%"
"nuc08","AMP","ng_04","t12","G",0.1,2,"20181218",774,"20.8%"
"nuc09","dGMP","ng_05","t1","G",0.1,2,"20181218",3007,"13.6%"
"nuc09","dGMP","ng_05","t2","G",0.1,2,"20181218",377,"30.4%"
"nuc09","dGMP","ng_05","t12","G",0.1,2,"20181218",3442,"13.2%"
"nuc10","IMP","ng_06","t1","G",0.1,2,"20181218",216,"35.6%"
"nuc10","IMP","ng_06","t2","G",0.1,2,"20181218",167,"39.3%"
"nuc10","IMP","ng_06","t12","G",0.1,2,"20181218",372,"29.9%"
"nuc11","GMP","ng_05","t1","G",0.1,2,"20181218",136,"48.2%"
"nuc11","GMP","ng_05","t2","G",0.1,2,"20181218",125,"45.4%"
"nuc11","GMP","ng_05","t12","G",0.1,2,"20181218",256,"32.1%"
"nuc12","dCDP","ng_01","t1","G",0.1,2,"20181218",2495,"12.7%"
"nuc12","dCDP","ng_01","t2","G",0.1,2,"20181218",399,"30.7%"
"nuc12","dCDP","ng_01","t12","G",0.1,2,"20181218",2879,"11.7%"
"nuc13","dUDP","ng_02","t1","G",0.1,2,"20181218",2176,"19%"
"nuc13","dUDP","ng_02","t2","G",0.1,2,"20181218",740,"22.4%"
"nuc13","dUDP","ng_02","t12","G",0.1,2,"20181218",2885,"17.6%"
"nuc14","dTDP","ng_03","t1","G",0.1,2,"20181218",40446,"11.9%"
"nuc14","dTDP","ng_03","t2","G",0.1,2,"20181218",17653,"13.2%"
"nuc14","dTDP","ng_03","t12","G",0.1,2,"20181218",58991,"11.9%"
"nuc15","CDP","ng_01","t1","G",0.1,2,"20181218",6453,"13.4%"
"nuc15","CDP","ng_01","t2","G",0.1,2,"20181218",459,"27.3%"
"nuc15","CDP","ng_01","t12","G",0.1,2,"20181218",7004,"13.2%"
"nuc16","UDP","ng_02","t1","G",0.1,2,"20181218",4124,"10.8%"
"nuc16","UDP","ng_02","t2","G",0.1,2,"20181218",1292,"19.6%"
"nuc16","UDP","ng_02","t12","G",0.1,2,"20181218",5375,"10.7%"
"nuc17","dADP","ng_04","t1","G",0.1,2,"20181218",1092,"17.3%"
"nuc17","dADP","ng_04","t2","G",0.1,2,"20181218",287,"36.8%"
"nuc17","dADP","ng_04","t12","G",0.1,2,"20181218",1439,"14.4%"
"nuc18","ADP","ng_04","t1","G",0.1,2,"20181218",5082,"12.4%"
"nuc18","ADP","ng_04","t2","G",0.1,2,"20181218",7538,"11.5%"
"nuc18","ADP","ng_04","t12","G",0.1,2,"20181218",12476,"11%"
"nuc19","dGDP","ng_05","t1","G",0.1,2,"20181218",7886,"11.8%"
"nuc19","dGDP","ng_05","t2","G",0.1,2,"20181218",574,"20.6%"
"nuc19","dGDP","ng_05","t12","G",0.1,2,"20181218",8319,"11.5%"
"nuc20","GDP","ng_05","t1","G",0.1,2,"20181218",3260,"13.2%"
"nuc20","GDP","ng_05","t2","G",0.1,2,"20181218",5175,"11.3%"
"nuc20","GDP","ng_05","t12","G",0.1,2,"20181218",8321,"10.6%"
"nuc21","dCTP","ng_01","t1","G",0.1,2,"20181218",4386,"13.1%"
"nuc21","dCTP","ng_01","t2","G",0.1,2,"20181218",834,"24.5%"
"nuc21","dCTP","ng_01","t12","G",0.1,2,"20181218",5221,"13.1%"
"nuc22","dTTP","ng_03","t1","G",0.1,2,"20181218",9280,"10.2%"
"nuc22","dTTP","ng_03","t2","G",0.1,2,"20181218",701,"21.2%"
"nuc22","dTTP","ng_03","t12","G",0.1,2,"20181218",9863,"9.7%"
"nuc23","CTP","ng_01","t1","G",0.1,2,"20181218",5009,"11.8%"
"nuc23","CTP","ng_01","t2","G",0.1,2,"20181218",4210,"13.6%"
"nuc23","CTP","ng_01","t12","G",0.1,2,"20181218",9255,"11.5%"
"nuc24","UTP","ng_02","t1","G",0.1,2,"20181218",4897,"11.1%"
"nuc24","UTP","ng_02","t2","G",0.1,2,"20181218",1307,"20.6%"
"nuc24","UTP","ng_02","t12","G",0.1,2,"20181218",6227,"10.5%"
"nuc25","dATP","ng_04","t1","G",0.1,2,"20181218",4382,"11.2%"
"nuc25","dATP","ng_04","t2","G",0.1,2,"20181218",670,"16.4%"
"nuc25","dATP","ng_04","t12","G",0.1,2,"20181218",4988,"11.1%"
"nuc26","ATP","ng_04","t1","G",0.1,2,"20181218",8015,"11.4%"
"nuc26","ATP","ng_04","t2","G",0.1,2,"20181218",7413,"11.3%"
"nuc26","ATP","ng_04","t12","G",0.1,2,"20181218",15204,"10.3%"
"nuc27","dGTP","ng_05","t1","G",0.1,2,"20181218",6823,"11.3%"
"nuc27","dGTP","ng_05","t2","G",0.1,2,"20181218",629,"21.6%"
"nuc27","dGTP","ng_05","t12","G",0.1,2,"20181218",7489,"11.2%"
"nuc28","GTP","ng_05","t1","G",0.1,2,"20181218",108,"57.6%"
"nuc28","GTP","ng_05","t2","G",0.1,2,"20181218",17,"287.6%"
"nuc28","GTP","ng_05","t12","G",0.1,2,"20181218",153,"50.4%"
"nuc29","UDP-Glc","ng_06","t1","G",0.1,2,"20181218",93,"71.3%"
"nuc29","UDP-Glc","ng_06","t2","G",0.1,2,"20181218",2031,"14.8%"
"nuc29","UDP-Glc","ng_06","t12","G",0.1,2,"20181218",2131,"14.6%"
"nuc30","GDP-Man","ng_06","t1","G",0.1,2,"20181218",446,"25.4%"
"nuc30","GDP-Man","ng_06","t2","G",0.1,2,"20181218",890,"22.1%"
"nuc30","GDP-Man","ng_06","t12","G",0.1,2,"20181218",1300,"18.1%"
"nuc31","UDP-GNAc","ng_06","t1","G",0.1,2,"20181218",450,"27.8%"
"nuc31","UDP-GNAc","ng_06","t2","G",0.1,2,"20181218",812,"18.9%"
"nuc31","UDP-GNAc","ng_06","t12","G",0.1,2,"20181218",1290,"16.2%"
"nuc32","NAD+","ng_07","t1","G",0.1,2,"20181218",64,"63.8%"
"nuc32","NAD+","ng_07","t2","G",0.1,2,"20181218",723,"22%"
"nuc32","NAD+","ng_07","t12","G",0.1,2,"20181218",783,"21.7%"
"nuc33","NADH","ng_07","t1","G",0.1,2,"20181218",282,"34%"
"nuc33","NADH","ng_07","t2","G",0.1,2,"20181218",271,"39.8%"
"nuc33","NADH","ng_07","t12","G",0.1,2,"20181218",538,"24.9%"
"nuc34","NADP+","ng_07","t1","G",0.1,2,"20181218",1354,"19%"
"nuc34","NADP+","ng_07","t2","G",0.1,2,"20181218",14178,"8.9%"
"nuc34","NADP+","ng_07","t12","G",0.1,2,"20181218",15627,"8.6%"
"nuc35","NADPH","ng_07","t1","G",0.1,2,"20181218",433,"31.3%"
"nuc35","NADPH","ng_07","t2","G",0.1,2,"20181218",624,"30.4%"
"nuc35","NADPH","ng_07","t12","G",0.1,2,"20181218",1072,"23.6%"
"nuc36","AcCoA","ng_06","t1","G",0.1,2,"20181218",664,"24.3%"
"nuc36","AcCoA","ng_06","t2","G",0.1,2,"20181218",451,"36%"
"nuc36","AcCoA","ng_06","t12","G",0.1,2,"20181218",1113,"25.1%"
"nuc01","dCMP","ng_01","t1","G",0.1,3,"20181218",144,"45.1%"
"nuc01","dCMP","ng_01","t2","G",0.1,3,"20181218",79,"65.7%"
"nuc01","dCMP","ng_01","t12","G",0.1,3,"20181218",237,"35.1%"
"nuc02","dUMP","ng_02","t1","G",0.1,3,"20181218",978,"22.2%"
"nuc02","dUMP","ng_02","t2","G",0.1,3,"20181218",656,"25.6%"
"nuc02","dUMP","ng_02","t12","G",0.1,3,"20181218",1686,"17.8%"
"nuc03","dTMP","ng_03","t1","G",0.1,3,"20181218",8134,"15.4%"
"nuc03","dTMP","ng_03","t2","G",0.1,3,"20181218",20470,"13.8%"
"nuc03","dTMP","ng_03","t12","G",0.1,3,"20181218",28578,"14%"
"nuc04","CMP","ng_01","t1","G",0.1,3,"20181218",1854,"18.3%"
"nuc04","CMP","ng_01","t2","G",0.1,3,"20181218",473,"25.4%"
"nuc04","CMP","ng_01","t12","G",0.1,3,"20181218",2296,"17%"
"nuc05","UMP","ng_02","t1","G",0.1,3,"20181218",706,"21%"
"nuc05","UMP","ng_02","t2","G",0.1,3,"20181218",418,"28.7%"
"nuc05","UMP","ng_02","t12","G",0.1,3,"20181218",1141,"16.5%"
"nuc06","cAMP","ng_06","t1","G",0.1,3,"20181218",857,"15.5%"
"nuc06","cAMP","ng_06","t2","G",0.1,3,"20181218",8154,"11.1%"
"nuc06","cAMP","ng_06","t12","G",0.1,3,"20181218",8976,"10.7%"
"nuc07","dAMP","ng_04","t1","G",0.1,3,"20181218",2050,"14.5%"
